original_text,text,pcl_label,par_id,art_id,topic,country,similarity,is_augmented
"In South Africa , education is a right and not a privilege , but an unfavourable background can unconsciously infringe on this right . It is an open secret that poverty is rife in our country , therefore , those who are privileged enough should assist those who do not have . It may sound like an overstatement , but there are many girls who come from poor families who miss school due to lack of sanitary pads .","Education in South Africa is a right and not a privilege, but an unfavorable background can unconsciously violate this right. It is an open secret that poverty is widespread in our country, so those who have enough privileges should help those who do not have it. It may sound like an exaggeration, but there are many girls who come from poor families who miss the school because there is a lack of sanitary cushions.",1,6035,@@14436999,poor-families,za,0.94100696,True
""" Many people thought my parents were crazy when they decided to pick up and relocate to New York City in their early 40s . As first-generation immigrants to Vancouver , Canada , they were just finally getting comfortable when they decided to make the big move . My father was building a strong reputation as a financial advisor at Eaton Bay Financial Services , my mother had started a successful preschool at Our Lady of Lourdes , a Catholic school two blocks from our home . They were both highly regarded in the local community . No one could understand why on Earth they would want to disrupt their stable lives .","""Many people thought that my parents were crazy when they decided to move to New York City in the early 1940s. As immigrants of the first generation of Vancouver, Canada, they made themselves comfortable when they decided to take the big step. My father built a strong reputation as a financial advisor in Eaton Bay, my mother. Nobody could understand why she wanted to disturb her stable life.",0,5065,@@10292353,immigrant,ph,0.8998385,True
"Speaking during the launch of the second batch of the training , ATE Executive Director Dr Aggrey Mlimuka said the second batch was attended by over 20 women from eleven organizations of different sectors , hence creating a challenge in the general learning process . "" This will create a challenging learning environment and develop exposed leaders for business development , "" Dr. Mlimuka said.Dr . Mlimuka said under the programme , ATE will offer leadership , rhetoric and board competence courses in partnership with ESAMI .","During the start of the second game of the training, ATE Executive Director Dr. Aggrey Mlimuka that the second batch of over 20 women from eleven organizations of various sectors was visited, which creates a challenge in general learning process. ""This will create a challenging learning environment and develop exposed managers for business development,"" said Dr. Mlimuka. Mlimuka said as part of the program, ATE will offer in cooperation with Esami leadership, rhetoric and board competence courses.",0,2973,@@60011744,women,tz,0.9309051,True
Ephi Zlotnitsky landed in the US as a 22-year-old immigrant from Israel on a July Saturday in 1989 .,Ephi Zlotnitsky landed on a July Saturday in 1989 as a 22-year-old immigrant from Israel in the United States.,0,6488,@@18584477,immigrant,nz,0.9530292,True
"If they could n't , automated "" robo-debt "" letters told them to pay up , in an inversion of the usual onus of proof . It worked like extortion . Some of the victims were vulnerable , some could n't cope .","If they could n't , automated "" robo-debt "" letters told them to pay up , in an inversion of the usual onus of proof . It worked like extortion . Some of the victims were vulnerable , some could n't cope .",0,2377,@@24108756,vulnerable,au,0.7248383,False
"Sri Lanka is desperately in need of a New Party and New Political LeadershipPosted on October 12th , 2016 <h> Shenali D Waduge","Sri Lanka urgently needs a new party and a new political leadership on October 12, 2016 <h> Shenali D Waduge",0,5754,@@14831202,in-need,lk,0.96797997,True
"Along with the Himalayan silt the Ganges and Brahmaputra Rivers have built the largest delta in the world , Bangladesh , one of the world 's most populous countries . Due to vast coastline , low-lying land and the abundance of rivers , Bangladesh is extremely vulnerable to climate change . Being no stranger to frequent floods , tropical cyclones , river bank erosion and droughts , Bangladesh has been facing the consequences of global warming for quite some time .","Together with the Himalayas Schlick, the rivers Ganges and Brahmaputra built the world's largest delta, Bangladesh, one of the most populous countries in the world. Due to the huge coastline, the low country and the abundance of rivers, Bangladesh is extremely susceptible to climate change. Bangladesh has not been unknowns for frequent floods, tropical cyclones, erosion of the river bank and droughts.",0,3839,@@4876971,vulnerable,ph,0.94350755,True
"The minister said an association has been formed with participation of 60 poor families , including 40 women , in every village under the ' Ekti Bari Ekti Khamar project .","The minister said that an association was formed with the participation of 60 poor families, including 40 women, in each village under the project ""Ekti Bari Ekti Khamar"".",0,3508,@@16788692,poor-families,bd,0.96830785,True
"The development further fanned fear in Greece that it may become a buffer for many thousands of refugees stranded on its soil . "" We will need camps and we will set them up , "" Greek minister in charge of migrants , Ioannis Mouzalas , told state TV ERT .","The development continued to fear in Greece that they can become a buffer for many thousands of refugees stranded on his floor. ""We will need camps and we will set them up,"" the Greek minister for migrants, Ioannis Mouzalas, told State TV Ert.",0,3926,@@10352128,refugee,za,0.98043555,True
"With the busy schedule that india have to maintain the icc rankings and fulfill the agreements by BCCI with broadcasters , sponsors and IPL franchises . Just 15 players make millions for BCCI which is normally made by 100s of workers in factories . Zaheer 's famous breakdown in England is no distant past . Factories have shifts but these indian players have to be out there in the middle almost throughout the year because other shift might not be having big names like dhoni/kohli . On top of that they have to play the top teams to enhance their ICC ranking and hence the market value which puts the players under great stress resulting in breakdown and hopeless performance with bat and ball .","With the full schedule that India maintains the ICC ranking and must meet BCCI's agreements with transmitters, sponsors and IPL franchise companies. Only 15 players earn millions for BCCI, which is usually produced by 100 employees in factories. Zaheer's famous collapse in England is not a distant past. Fabrics have changes, but these Indian players have to be out there in the middle all year round, since others may not contain big names like Dhoni/Kohli. In addition, you have to play the top teams to improve the ICC ranking, and thus the market value that brings the players under great stress, which leads to breakdown and hopeless performance with bats and ball.",0,4215,@@2314777,hopeless,in,0.92081183,True
"She swam part of that crossing over to the island of Lesbos , helping other refugees who were in the water and were unable to swim .",She swam part of this crossing to the island of Lesbos and helped other refugees who were in the water and could not swim.,0,7510,@@13719955,refugee,pk,0.97720134,True
""" Whenever possible , we try to use delivery flights of new aircraft to our customers to ship medical or humanitarian donations to countries or regions in need , "" Mr Fabrice Br ? gier , President Airbus Commercial Aircraft said .","""Whenever possible, we try to use our customers via delivery flights of new aircraft to send medical or humanitarian donations to needy countries or regions,"" ""Mr. Fabrice BR?",1,6947,@@18488672,in-need,gh,0.79190075,True
"It was always unlikely that all guns would fall silent after five years of a war that has killed more than a quarter of a million people and created a refugee crisis straining Europe 's borders . The United Nations has said it plans to resume stalled peace talks on March 7 if the cease-fire "" largely holds . ""","It was always unlikely that after five years of a war that killed more than a quarter of a million people and generated a refugee crisis and exhausted the borders of Europe. The United Nations have announced that they will resume peace discussions on March 7 when the armistice ""largely"".",0,7990,@@10391629,refugee,za,0.7617849,True
""" Approaching IMF for assistance is not insulting , "" the spokesman said , adding the IMF was established to help countries in need of financial assistance .","""The approach to the IMF for support is not offensive,"" said the spokesman and added that the IMF was set up to help countries need financial support.",0,2190,@@4584054,in-need,pk,0.8441847,True
"Return rounds out its theme with a plot twist involving the mysterious Rita ( Leila Hermosa ) and the formidable Leon ( Tsing Tong Tsai ) ; by the picture 's bloody finale we learn this much about the nature of vengeance : it 's not circular , not a spiral ; it 's a tangle that catches us in a hopeless snarl , everyone victimized , everyone indicted , no one coming away clean . Ad . Castillo and his scriptwriter ( Mike Relon Makiling , who in his own directorial efforts never showed this level of narrative sophistication ) have basically constructed a revenge picture with its own built-in criticism of revenge pictures : not perhaps the first to have done so but well-made nonetheless , and ultimately affecting .","Return rounds his topic with an action that affects the mysterious Rita (Leila Hermosa) and the impressive Leon (Tsing Tong Tsai). After the bloody finale of the picture, we learn so much about the nature of the revenge: it is not circular, no spiral; It is a tangle that caught us in a hopeless growl, all victims, all charged, nobody gets away. Advertising. Castillo and his screenwriter (Mike Relon Makiling, who never showed this level of narrative sophistication in his own control efforts), basically created a revenge image with his own built-in criticism of revenge images: not the first one, which this has done well, but nevertheless tailored and ultimately influenced.",0,8034,@@4793085,hopeless,ph,0.92846596,True
"Unemployed , severely taxed on both consumption and earnings , hopeless of getting jobs at desired salary levels and socially marginalised , the local population will protest . If their interests are not regarded and democratic means of change of policy can not be achieved , violence will erupt . Unlike 1971 and 1989 , this level of violence can not be put down by war crimes and excesses . In previous instances , only a fraction of the population supported JVP 's bankrupt political and economic policy . ETCA will turn most of the population against the government . Pro-Indian stance will isolate the country from its largest donor and investor -- China . It will be one horror story if ETCA is signed without regard to these .","Unemployed people, both taxed on consumption and the result, hopelessly to get jobs on the desired salary, and marginalized, will protest the local population. If your interests are not considered and democratic means to change politics cannot be achieved, violence will break out. In contrast to 1971 and 1989, this level of violence cannot be reflected in by war crimes and excesses. In previous cases, only a fraction of the population supported the bankruptcy of political and economic policy of JVP. Etca will turn most of the population against the government. The Pro-Indian attitude will be insulated by its largest donor and investor China. It will be a horror story if Etca is signed regardless of it.",0,5171,@@14112673,hopeless,lk,0.9608515,True
"' Our genes and the genes of our babies are vulnerable to our ways of living , ' Dr. Eric Butter , who was n't involved in the research , told Reuters Health .","""Our genes and genes of our babies are susceptible to our way of life,"" said Dr. Eric Butter, who was not involved in research, towards Reuters Health.",0,1607,@@18761885,vulnerable,gb,0.86456335,True
"For most parents , sending their child to an English medium school is a matter of prestige . This social pressure is forcing even poor families to give their child education in English medium schools .","For most parents, it is a question of the prestige to send their child to an English medium school. This social pressure even forces poor families to lend their children's education in middle -class English schools.",0,4161,@@24970140,poor-families,au,0.95763206,True
"Dedicating the award to the indigenous people of Tasmania , whose brutal treatment by the British is explicitly played out in the film , Kent said in her acceptance speech : "" The feminine force is the most powerful and healing force on the planet so I hope and I am confident that next year , and the year after , and the year after , we will see more and more women inhabiting this space . ""","Kent devoted the award to the indigenous people in Tasmania, whose brutal treatment of the British is expressly held in the film, and said in their acceptance speech: ""The female strength is the most powerful and sacred force on the planet, so I hope that I will be more and more women in this space in this space in this space in this space in this space in this space in this space in this space. See space.",0,1149,@@30015188,women,bd,0.9008083,True
""" Stop feeding our women ( migrant workers ) to the dogs , "" said Ejercito in his manifestation of support for the resolution .","""Stop feeding our women (migrant workers),"" said Ejercito in his manifestation of support for the solution.",0,2840,@@23812524,migrant,ph,0.8666641,True
News <h> New JUTC buses for disabled <h> Others to be retrofitted,News <h> New Jutc buses for disabled people <h> others who need to be retrofitted,0,6463,@@4529535,disabled,jm,0.95125,True
Strong Bay representation in WaiBOP women ? ? ? s team,Strong Bay representation at Waibop women? ? ? steam,0,3028,@@70027898,women,nz,0.85935664,True
Merkel views diplomacy with Turkey as the key to reducing the influx of migrants to European Union member Greece . She is resisting pressure for national restrictions like the cap on incoming refugees imposed by Austria .,Merkel sees diplomacy with Turkey as the key to reducing the influx of migrants into the Greece of the European Union. It opposes pressure on national restrictions such as the upper limit for incoming refugees who are imposed by Austria.,0,2556,@@7480007,refugee,us,0.95339704,True
Over 70 per cent of men and women collectively say they would refuse a kiss on their first date .,Over 70 percent of men and women say together say that they would reject a kiss on their first date.,0,6107,@@4013571,women,gb,0.9261126,True
"LONDON -- In a cramped apartment in an industrial zone in south London , Sandra Rumkiene recounts her struggles to bring up a baby as one of a growing number of poor families forced to live in temporary housing .","London - In a cramped apartment in an industrial zone in southern London, Sandra Rumkiene tells her fights of awakening a baby as a growing number of poor families who are forced to live in a temporary apartment.",0,3533,@@21887586,poor-families,ph,0.9177711,True
"In fact , the recently elected mayor of Kapiti Coast could n't be more of an antithesis of everything Trump : the 63-year-old K. Gurunathan is an ethnic minority in New Zealand and an immigrant -- he 's a proud anak Malaysia born in Penang . He 's also a former journalist .","In fact, the recent mayor of the Kapiti coast could no longer be a opposite of everything Trump: 63-year-old K. Gurunathan is an ethnic minority in New Zealand and an immigrant person is a proud Anak Malaysia that was born in Penang. He is also a former journalist.",0,691,@@16991886,immigrant,my,0.98410785,True
"Psychological profiles allegedly were created including information of past relationships , sexual histories and evidence of positive encounters between Weinstein and his potential accusers that could later be used to discredit the women if they came forward , which many did .","Psychological profiles were allegedly created, including information about past relationships, sexual stories and evidence of positive encounters between Weinstein and its potential adhesions that could later be used to discredit the women when they report what many did.",0,2863,@@21530184,women,us,0.9765688,True
"This time McTell performs it with the Crisis Choir and guest vocalist Annie Lennox as part of a project to end homelessness . Crisis was formed 50 years ago as well and today operates 13 centres for over 4,000 homeless persons over Christmas .","This time McTell plays it with the crisis choir and guest singer Annie Lennox as part of a project to end homelessness. The crisis was also founded 50 years ago and today runs 13 centers for over 4,000 homeless people over Christmas.",1,7314,@@22405707,homeless,my,0.9652462,True
It seems like ' plus-size ' women will persistently have to do this until the stereotypes no longer exist .,"It seems as if ""plus -size"" women have to do this persistently until the stereotypes no longer exist.",0,3416,@@20223831,women,pk,0.9851075,True
"He came through the Anfield door as Fernando Torres went out and The Kop , in need of a new hero having felt betrayed by the old one , took to him instantly . Scoring in front of them 15 minutes into your debut helps with that .","He came through the Anfield door when Fernando Torres went out and the Kop, who needed a new hero who felt cheated by the old, immediately increased it. 15 minutes after your debut in front of you.",0,745,@@2446172,in-need,ie,0.9408958,True
"I help run a nonprofit called Boulder Food Rescue that picks up food that would otherwise be thrown out from grocery stores and caterers and transports it by bicycle to agencies that serve hungry , homeless and low income folks in Boulder , Colorado , USA . We have 120 hard working volunteers who bike food around town , deliver that food to over 50 recipient organization and in the past year and a half have rescued over 250,000 lbs of fresh produce . Our bike powered model is replicable in nearly every city , and we 've created a step by step guide to how to do so ! Thus far , six different cities have adopted our model and we 're always looking for more dedicated people to do the same . Please visit boulderfoodrescue.org for more information about how to start your own bike powered food rescue and begin addressing waste and want at the same time in your hometown !","I help to conduct a non -profit organization called Boulder Food Rescue that takes up foods that are otherwise thrown out of grocery stores and caterers and transport them to agencies through bicycle, which serve hungry, homeless and low income in boulder, colorado, USA. We have 120 hard -working volunteers who cycle food in the city, deliver these foods at over 50 recipient organizations and have saved more than £ 250,000 of fresh products in the past few years and a half. Our bicycle model is reproducible in almost every city, and we have created a step -for step guide in the event! So far, six different cities have taken over our model, and we are always looking for more committed people who do the same. Please visit Boulderfoodrescue.org to get more information about the start of your own rescue rescue with bicycle motifs and at the same time to address waste in your hometown!",0,7742,@@4563056,homeless,pk,0.90697896,True
"Still , a solid minority of conservative Christians adopted the #NeverTrump hashtag on social media and joined those outside of evangelicalism who said "" values voters "" had lost their values . Women and black evangelicals especially emerged as critics of Trump 's remarks about women , immigrants , African-Americans and Muslims . Many of these same critics of Trump 's behavior and rhetoric condemned Moore in recent days , and bemoaned the fact that some evangelicals were standing by him .","Nevertheless, a solid minority of conservative Christians accepted the #NE -TIME Hashtag on social media and joined those outside of Evangelicalism who said ""values ​​of the voters"" had lost their values. Women and black Evangelicals appeared in particular as critics of Trump's statements about women, immigrants, African Americans and Muslims. Many of these critics of Trump's behavior and rhetoric condemned bogs in the past few days and complained that some evangelicals stood by him.",0,7697,@@21623144,immigrant,in,0.8327588,True
"When Anna Hazare returned here after retiring from the army as a Havildar and a truck driver after surviving a near fatal accident , he believed that God had spared his life for a purpose . This was 1975 and Ralegaon Siddhi was a place of poverty and hopelessness .","When Anna Hazare returned here after he retired from the army as a Havildar and a truck driver after surviving an almost fatal accident, he believed that God had spared his life for one purpose. This was in 1975 and Ralegaon Siddhi was a place of poverty and hopelessness.",0,422,@@8410988,hopeless,in,0.9931124,True
"The massive show of support across the country was a testament of the belief and confidence Ghanaians have in the party 's ability to rescue the country from the current state of hopelessness it has been plunged into as a result of eight years of incompetence and corruption by the NDC government , led by President John Dramani Mahama .","The massive support of the support in the whole country was proof of the faith and the trust that the Ghanaians in the ability of the party from the current state of hopelessness, which they were triggered by eight years of incompetence and corruption by the NDC government under the direction of President John Dramani Mahama, was saved from the current state of hopelessness.",0,3209,@@14819226,hopeless,gh,0.90469146,True
"This group of global leaders will provide their insights in the current plight of migrants and refugees , and their vision for addressing this humanitarian challenge over the next decade .",This group of global managers will give their insights into the current emergency of migrants and refugees and their vision for coping with this humanitarian challenge in the next decade.,1,1551,@@23781220,migrant,bd,0.8789424,True
There are 500m people living in Europe . One million refugees and migrants arrived in Europe in 2015 . That equates to 0.2% of the population of the EU . There is no question about Europe 's ability to deal with this refugee crisis .,500 million people live in Europe. A million refugees and migrants arrived to Europe in 2015. This corresponds to 0.2% of the EU population. There is no question about Europe's ability to deal with this refugee crisis.,0,5858,@@8076966,refugee,ie,0.9881095,True
"The inclusion of women in the judiciary enables courts to understand the real-world implications of their rulings , and reduces barriers to women 's access to justice , such as stigma associated with reporting violence and abuse , the report said . It could also signal "" equality of opportunity for women in the legal profession and an appointments process that is merit-based , fair , and non-discriminatory "" .","The inclusion of women in the judiciary enables the courts to understand the real effects of their decisions and reduces the obstacles to the access of women to the judiciary, such as the stigma associated with reporting on violence and abuse, the report says. It could also signal ""equal opportunities for women in the legal profession and an appointment procedure that affects merit -based, fair and non -discriminatory procedures"".",0,7823,@@23886169,women,in,0.986582,True
"In her tweet , Reham highlighted how a ' real leader ' should protect the vulnerable communities .","In her tweet, Reham emphasized how a ""real leader"" was supposed to protect the endangered communities.",1,845,@@60012808,vulnerable,pk,0.89990616,True
"As the world commemorates the Day of the African Child today , it is worth reflecting on how we can ensure that children from poor families receive social protection , empowerment and equal opportunities in education .","While the world is reminiscent of the African child's day today, it is worth thinking about how we can make sure that children from poor families receive social protection, authorization and equal opportunities in education.",0,3334,@@18993640,poor-families,ke,0.92914414,True
National women golf team impressive displays All African Challenge,National Women Golf Team Impressive exhibitions All African Challenge,0,4052,@@60008174,women,tz,0.93036866,True
"The blaze began in forested areas of Vina del Mar , a popular resort area in the Valparaiso region , about 120 kilometers ( 75 miles ) west of Santiago , where hundreds of poor families live in illegally-built houses of wood and tin .","The fire started in forested areas of Vina del Mar, a popular holiday resort in the Valparaiso region, about 120 kilometers west of Santiago, where hundreds of poor families live in illegally built houses made of wood and tin.",0,630,@@17390388,poor-families,za,0.8654972,True
Sister Yosephina said human traffickers exploit poor families from rural areas by tricking them into thinking they are sending their daughters off to a better job and a better life .,Sister Yosephina said human traffickers exploit poor families from rural areas by tricking them into thinking they are sending their daughters off to a better job and a better life .,0,116,@@24205211,poor-families,sg,0.7276102,False
"I agree with your points al . For me it has always been amazing that people think 10-20-50,000 asylum seekers are a huge problem but think nothing of the 200,000 migrants we seek and allow in year in and year out ( it got up to 300,000 pa under Howard ) . It seems not long ago that our annual migrant intake was 90-120,000 - a reasonable figure . I think it needs changing . <h> Sea Monster :","I agree with your points to al. For me it was always astonishing that people believe that 10-20-50,000 asylum seekers are a major problem, but none of the 200,000 migrants that we allow in and year after year (it rose to 300,000 PA under Howard). Not too long ago it seems that our annual migrant recording was 90-120,000 - a reasonable number. I think it has to change. <h> Sea Monster:",0,427,@@8227134,migrant,au,0.9531325,True
"The wild card in the election is the Alternative for Germany Party , the right-wing , anti-immigrant , anti-Islam , Eurosceptic party .","The Wildcard in the election is the alternative for the German party, the rights against Islam, Euroskep party against immigrants.",0,3132,@@16995996,immigrant,lk,0.92492145,True
"When President Donald Trump became frustrated on Thursday ( Friday NZ time ) with lawmakers in the Oval Office over restoring protections for immigrants from Haiti , El Salvador and African countries , most media outlets did not shy away from quoting him verbatim .","When President Donald Trump became frustrated on Thursday ( Friday NZ time ) with lawmakers in the Oval Office over restoring protections for immigrants from Haiti , El Salvador and African countries , most media outlets did not shy away from quoting him verbatim .",0,1662,@@22716892,migrant,nz,0.694846,False
"A Mental Health and Homelessness report was also completed and tabled this year , giving the foundation for dealing with mental illness and homeless in Jamaica .","A report of mental health and homelessness was also completed and submitted this year, which gave the basis for dealing with mental illnesses and homeless people in Jamaica.",0,7263,@@22420393,homeless,jm,0.8948278,True
"The move is part of efforts to provide protection for refugees and other vulnerable migrants who travel to Libya , often intending to attempt the dangerous sea crossing to Italy .",The move is part of the efforts to protect refugees and other in need of protection that travel to Libya and often intend to try the dangerous sea intersection to Italy.,0,6888,@@21648455,refugee,za,0.9623206,True
"Following a trip to a community center over the weekend and interacting with some homeless people , CY Leung ( inset ) suggested that his opponents were to blame for local housing woes . Credits : Facebook , Reuters <h> How the cold weather has exposed Leung govt 's shortcomings","After a trip to a community center over the weekend and with some homeless people, Cy Leung (Inset) suggested that his opponents were responsible for the local residential sample. Credits: Facebook, Reuters <h> How the cold weather has exposed the defects of Leung Govt",1,9888,@@10161468,homeless,hk,0.89903915,True
""" The Administration 's drug war is well-received by the people on the ground in sharp contrast to the gloom and hopelessness depicted by the President 's critics , "" he added .","""The administration's drug war is well received by the local people, in a sharp contrast to the darkness and hopelessness of the President's critics,"" he added.",0,4270,@@17619528,hopeless,ph,0.92951167,True
"In addition to hiring migrant workers , labor dispatch is another method by which employers have historically reduced labor costs . In response to rising wages and 2008 laws requiring companies to more diligently pay worker insurance , overtime , severance , and other benefits , employers took advantage of the labor dispatch loophole to avoid assuming additional expenses .","In addition to the cessation of migrant employees, the work shipping is another method with which employers have reduced labor costs in the past. In response to rising wages and laws of 2008, according to which companies were able to complete careful workers' insurance, overtime, severance payments and other services, employers used the gap of workers to avoid additional expenses.",0,2952,@@8214418,migrant,hk,0.765505,True
""" It is almost impossible to beat Rafa , "" said Del Potro who had his chances but failed to convert any of his seven break points before his challenge petered out into weary hopelessness .","""It is almost impossible to beat Rafa,"" said Del Potro, who had his chances but did not convert any of his seven breakpoints before his challenge was tired of hopelessness.",0,8133,@@25068156,hopeless,bd,0.98002726,True
"How to prevent human trafficking and extortion also featured , alongside contact details for trafficking hotlines run by the IOM and the U.N . refugee agency .",How to prevent human trafficking and blackmail was also presented in addition to the contact details for the contact details for hotlines led by the IOM and the United States. Refugee authority.,0,2128,@@30089216,refugee,bd,0.87729985,True
"Today , the only unifying theme from all corners of the country is the needless cry for the loss of a father , mother , brother , sister , nice , nephew friends ' well-wishers . In some cases children have been rendered orphans and homeless in a twinkle of an eye .","Today , the only unifying theme from all corners of the country is the needless cry for the loss of a father , mother , brother , sister , nice , nephew friends ' well-wishers . In some cases children have been rendered orphans and homeless in a twinkle of an eye .",0,770,@@8693800,homeless,gh,0.65406555,False
"She said since women in her village started migrating for employment , their families have become solvent and , in some cases , even wealthy .","She said that women have started hiking in her village because of employment, their families have become solvents and in some cases even wealthy.",0,2599,@@15956225,women,bd,0.8323167,True
"Hasina recounted the exploits of many disabled who went on to excel in the world of science , music and literature . "" We need to create an environment in which the disabled with talent can flourish . ""","Hasina told of the heroic deeds of many disabilities that were characterized in the world of science, music and literature. ""We have to create an environment in which the disabled can thrive with talent.""",0,7573,@@15712077,disabled,bd,0.93176806,True
"Just as Rome was n't built in a day , so also is reputation ; it ca n't be built overnight . Reputation is the most fragile concept and trait . As vulnerable as an inflated balloon . A single prick can take away its shape . Your name ( read reputation ) will outlast your life . A Japanese proverb says , life is for one generation ; a good name forever . It is best to remember that a single falsehood destroys a thousand truths .","Just as Rome was n't built in a day , so also is reputation ; it ca n't be built overnight . Reputation is the most fragile concept and trait . As vulnerable as an inflated balloon . A single prick can take away its shape . Your name ( read reputation ) will outlast your life . A Japanese proverb says , life is for one generation ; a good name forever . It is best to remember that a single falsehood destroys a thousand truths .",0,4047,@@10388094,vulnerable,pk,0.7412166,False
"Applicants who do not qualify for a US visa are provided a letter that explains the Immigration and Nationality Act and answers several common questions . As stated in the letter , applicants must demonstrate that they do not intend to immigrate to the United States . This includes showing strong family , social , or economic connections , as well as proof that the individual intends to stay in the United States temporarily . Officers also evaluate whether individuals will use their visa for the purpose intended , such as visiting , working , or attending school . Since the 1950s , the US government has applied this principle of immigrant intent to applicants at every embassy around the world .","Applicants who do not qualify for a US visa receive a letter in which the law on immigration and nationality is explained and answers several joint questions. As stated in the letter, the applicants must prove that they do not want to immigrate to the United States. This includes showing strong family, social or economic connections as well as proof that the individual intends to temporarily remain in the United States. The officials also rate whether individuals use their visa for the intended purpose, e.g. B. visit, work or school visit. Since the 1950s, the US government has applied this principle of the intent of immigrants to applicants in every message around the world.",0,3441,@@4516107,migrant,jm,0.9666525,True
"The musical is anchored on Grace House , a well-known shelter for the homeless .","The musical is anchored in the Grace House, a well -known shelter for the homeless.",0,5838,@@15344236,homeless,ng,0.9938904,True
"Most , and I 'm stressing most , do have the power and capabilities to change their life , and try to lose weight , so they might no longer be termed obese . I 'll never by able to lose the ' title ' of being disabled , despite the fact that it does n't define me . Being obese can be an affliction , but , and a lot of people are n't going to like me for saying this , I think that it can be a self-inflicted one .","Most, and I have emphasized most of them, have the power and skills to change and try to lose weight, so that they may no longer be described as obese. I will never be able to lose the 'title', to be hindered, although it does not define me. To be obese can be a suffering, but many people won't like me when I said that I think it can be a self -inflicted one.",0,4190,@@4854389,disabled,ie,0.7871246,True
"But today America is different . Under Trump , it looks and behaves like an alien country that wants to close its borders to immigrants . It may soon start to show shades of Nazi Germany .",But America is different today. It looks like Trump and behaves like a foreign country that wants to close its limits to immigrants. It could begin soon to show Nazi Germany tones.,0,2496,@@17210932,immigrant,pk,0.8792169,True
"Like so many immigrants coming to America , Eva arrives with her father and younger sister to California in search of a better life . However , Eva does not imagine that to find happiness she will first have to suffer a terrible loss , because her life is intertwined with dark family secrets , lies , deception and ambition of a powerful family .","Like so many immigrants who come to America, Eva arrives in search of a better life with her father and younger sister in California. However, Eva does not imagine that she must first suffer a terrible loss because her life is intertwined with dark family secrets with dark family secrets with dark family secrets with dark family secrets.",0,4469,@@1810005,immigrant,gh,0.959153,True
"BEIRUT ( Reuters ) - Buses carrying Syrian militants and refugees left a Lebanese border area bound for a rebel-held part of Syria on Wednesday , under a deal made after Shi'ite Hezbollah routed Sunni Islamist Nusra Front insurgents in their last foothold at the frontier .","Beirut (Reuters) -Buses with Syrian militants and refugees left a Lebanese border area for a rebel part of Syria on Wednesday, under a deal after the Shiite Hisbollah had completed the Sunni Islamist Nusra Front Festival in front of the last foot on the spring border.",0,7878,@@19809114,refugee,sg,0.9458448,True
"Now , we segue to the living . How many of us miss the rare opportunity of showing how much we love them when friends or relatives are sick and ailing and would be much more in need of our comforting presence ?",Now we go to the living. How many of us miss the rare opportunity to show how much we love them when friends or relatives are sick and sick and our calming presence need much more?,0,1092,@@2907904,in-need,ph,0.8822309,True
"Agriculture has much room for expansion , but only on a high-technology basis which , if pursued , could be a winner . Remittances have steady but not dramatic growth prospects . Indeed , better prospects exist , but only with the expansion of higher education to provide for future migrants and greater remittance prospects .","Agriculture has a lot of space for expansion, but only on high technology basis, which, if it is persecuted, could be a winner. Transfers have steady but no dramatic growth prospects. In fact, there are better prospects, but only with the expansion of university formation to ensure future migrants and more transfers.",0,3989,@@4524344,migrant,jm,0.8371315,True
"It is unclear whether the truck smuggled the immigrants across the border or picked them up once they had crossed into the United States . According to US Border Patrol , thousands have died trying to enter the United States from 1998 to 2016 , drowning in the Rio Grande , lost in the desolate ranch lands of south Texas , or collapsing from exhaustion in the Arizona desert .","It is unclear whether the truck smuggled the immigrants across the border or picked them up as soon as they drove to the United States. According to the US border patrol, thousands have died to enter the United States from 1998 to 2016, to drown in the Rio Grande, in which Desolate Ranchland of South Texas lost or collapsed with exhaustion in the Arizona desert.",0,5388,@@19640924,immigrant,au,0.9839001,True
The government has also integrated FGM issues into the reproductive health and HIV/AIDS programmes which empower vulnerable groups especially young women in protecting themselves against HIV/AIDS .,"The government has also integrated FGM problems into reproductive health and HIV/AIDS programs that enable endangered groups, especially young women, in protection against HIV/AIDS.",0,5644,@@1907490,vulnerable,tz,0.92189115,True
"This year , Samaritan 's Purse hopes to reduce the number of Cambodian migrant workers who fall victim to labor trafficking by offering new education programs on safe migration and implementing new ways of collecting data on migration patterns .","This year, Samaritan's wallet hopes to reduce the number of Cambodian migrant workers, the victims of the work trade fall by offering new educational programs for safe migration and implementing new opportunities to collect data into migration patterns.",0,7899,@@10343083,migrant,my,0.87283,True
"20 drown in India flooding , thousands homeless <h> Email to Friend","20 drown floods in India, thousands of homeless <h> e -mail to the friend",0,5489,@@19324335,homeless,hk,0.96989316,True
"There are 10,000 public schools in Malaysia , and the government should be open in working with non-state players to help poor families . But we , outside of government , need clear , defined guidelines on how non-state players can contribute to education services .","There are 10,000 public schools in Malaysia, and the government should be open to work with non -state players to help poor families. But outside the government we need clear, defined guidelines about how non -state players can contribute to educational services.",0,5844,@@4634234,poor-families,my,0.9943887,True
"' Psychological first aid ' , which was the theme of this year 's mental health day , personality test or ego- gram , non-violent communication , anger management , depression , stress management , exam phobia , time management , anxiety and hopelessness were some of the issues discussed at the daylong event .","'Psychological first aid', which were the topic of this year's day for mental health, personality test or ego-gramm, non-violent communication, rage management, depression, stress management, examination phobia, time management, fear and hopelessness.",0,3566,@@14927606,hopeless,bd,0.9248765,True
