par_id,original_text,text,pcl_label,similarity,is_augmented
,"The report , "" Resettlement of Refugees and Private Sponsorship in Ireland "" , published on Tuesday , found that by November Ireland had settled 98 per cent of the 520 mostly Syrian refugees it had committed to accepting .","The report, ""resettlement of refugees and private sponsorship in Ireland"", published on Tuesday, found that for November Ireland had resolved 98 percent of the 520 refugees mostly Syrians who had promised to accept.",0,0.93103147,True
,"Two veiled Emirati women stare at a foreigner wearing a revealing dress at horse racing 's 2008 Dubai World Cup at Nad al-Sheba in Dubai on March 29 , 2008 . The Dubai World Cup is the richest horse race in the world , with prize money totalling 21.25 million US dollars.Image by : KARIM SAHIB <h> Save &amp; Share <h> Arab leaders have called their annual summit for March 29 after popular uprisings transformed the political landscape of the volatile region .","Two Emirati Velados look at a foreigner with a revealing dress in the Dubai 2008 World Cup in Horse Racing in NAD-Seba in Dubai on March 29, 2008. The Dubai World Cup is the richest horsepower race in the world, with a prize for a total of 21.25 million US dollars. Share <h> Arab leaders have called their annual summit for March 29 after popular uprisings transformed the political landscape of the volatile region.",0,0.8867419,True
,The 16-bed homeless shelter in Wagga is operated by St Vincent de Paul and open to anyone in the eastern Riverina . <h> Homelessness different in the country,The refuge for homeless people of 16 beds in Wagga is operated by San Vicente de Paul and open to anyone in eastern Riverina. <h> Different homeless in the country,0,0.863215,True
,"Ishikawa , now 28 , was brought up in Kira , a town of rice paddies and scattered auto-parts factories about an hour from the industrial city of Nagoya , where Toyota has its headquarters . His father worked at a trading company that employed about 30 people . His mother is a housewife . His family was n't particularly well-off . Of three sons , he alone went on to higher studies . One of his best friends from home never really got a job , but has become what the Japanese call a hikikomori -- a "" shut-in person "" rarely venturing out . "" It 's not a psychological problem . He 's just a bit scared , or he does n't feel the need to work because he can live with his parents , "" Ishikawa says . Nor is it an economic phenomenon . "" Hikikomori come from both rich and poor families . And if you are really poor , you can not afford to lie around in bed all day . ""","Ishikawa, now 28 years old, was raised in Kira, a city of rice and scattered auto parts factories at an hour from the industrial city of Nagoya, where Toyota is based. His father worked in a commercial company that employed some 30 people. His mother is a housewife. His family was not particularly accommodated. Of three children, only went to higher studies. One of his best friends at home never got a job, but has become what the Japanese call Hikikomori, a ""closed person"" who rarely ventures. ""It is not a psychological problem. He is simply a bit scared, or does not feel the need to work because he can live with his parents,"" says Ishikawa. Nor is it an economic phenomenon. ""Hikikomori comes from rich and poor families. And if you are really poor, you can't afford to sleep in bed all day.""",0,0.96301216,True
,"Losses in European banks , concerns over a potential Brexit and the refugee crisis have been under the spotlight in the eurozone for months , depressing investor sentiment and weighing on the performance of European stock markets .","Losses in European banks, concerns about a possible Brexit and the refugee crisis have been under the focus on the Eurozone for months, depressing the feeling of investors and weighing the performance of European values ​​markets.",0,0.9564406,True
,"The paper demonstrates why stakeholder consultations with a variety of informed actors from businesses , civil society , labour organisations , academia , and others including those who can provide a voice for the most vulnerable , matter . It describes the various mechanisms and processes that countries such as Korea , Japan , the US and others have introduced to ensure that stakeholders ' interests have helped create or balance the broader objectives of trade negotiators .","The document demonstrates why the consultations of the interested parties with a variety of actors informed of companies, civil society, labor organizations, academia and others, including those that can provide a voice for the most vulnerable matter. It describes the various mechanisms and processes that countries such as Korea, Japan, the United States and others have introduced to ensure that the interests of interested parties have helped create or balance the broader objectives of commercial negotiators.",1,0.82804835,True
,The Ministry of Home Affairs is planning to create a ' court-martial ' to try immigration officials who engage in malpractices including allowing into the country illegal immigrants and foreigners without work permits .,"The Interior Ministry is planning to create a ""martial court"" to test immigration officials who participate in bad practices, including allowing in the country, illegal immigrants and foreign without work permits.",0,0.83791,True
,"Kagunga village was reported to lack necessary social services to meet the growing demand of refugees . The village has neither reliable , clean and safe water nor sanitation facilities that include latrines and critical medical services .","It was reported that Kagunga's village lacks the social services necessary to meet the growing demand for refugees. The people do not have reliable, clean and safe water or sanitation facilities that include critical medical services and services.",0,0.94425154,True
,"In his speech , Dr. Kamal Hossain recalling landmark judgments where the courts took action against unchecked abuse of power , to protect students , workers , and the homeless , said , "" Law has immense power and has to be applied appropriately . If law is creating injustice , then we have a duty to act against that . And must to find a remedy . This needs to be our approach . A judiciary that operates independently will ensure the rights and welfare of the people and only then will people trust the law . ""","In his speech, Dr. Kamal Hossain remembered historical trials where the courts take measures against the abuse of power without control, to protect students, workers and homeless, ""the law has immense power and must be applied properly. If the law is creating injustice, then we have the duty to act against that. And we must find a remedy. This needs to be our approach. An approach. An approach. An approach. An approach. An approach. Will people trust the law? """,0,0.7860159,True
,""" I felt hopeless because of my thinking and always questioned if I was really loved .","""I felt desperate for my thought and always questioned if I was really loved.",0,0.85802764,True
,"Since his book launch , Younghusband has been able to focus on his jewellery micro business using paua and silver . It was a step encouraged by Imagine Better , an organisation which offered support to disabled people .","Since its launch of your book, Younghusband has been able to concentrate on its jewelry business using Paua and Silver. It was a step encouraged by Imagine Better, an organization that offered support to disabled people.",0,0.9173661,True
,"Handwalla Bwana is a forward . He currently plays for Seattle Sounders FC of Major League Soccer in America . He was born in Mombasa in 1999 , but spent six years of his childhood at a refugee camp in Kakuma -- kicking ' garbage balls ' to nurture his talent .","Bwana Handwalla is a striker. He currently plays for Seattle Sounders FC of Major League Soccer in the United States. He was born in Mombasa in 1999, but spent six years of his childhood in a refugee camp in Kakuma, kicking 'garbage balls' to nurture his talent.",0,0.9731616,True
,"Lastly , there are 22.5 million refugees -- encompassing the 5.3 million Palestinian refugees -- registered by the United Nations High Commissioner for Refugees who have been forced to flee their home societies as a result of violence and armed conflict .","Finally, there are 22.5 million refugees, covering the 5.3 million Palestinian refugees, registered by the United Nations High Commissioner for refugees who have been forced to flee from their companies of origin as a result of violence and armed conflict.",0,0.9718098,True
,"Special needs housing is state-subsidised accommodation aimed at the most vulnerable groups in society such as orphans , disabled people , victims of domestic abuse , the homeless and the elderly .","Housing with special needs is subsidized accommodation by the State aimed at the most vulnerable groups in society, such as orphans, disabled people, victims of domestic abuse, homeless and old people.",0,0.95099854,True
,"The Mexican peso , seen as the most vulnerable to Trump 's protectionist policies , rose 0.29 per cent to 20.04 pesos per dollar .","The Mexican peso, seen as the most vulnerable to Trump's protectionist policies, increased 0.29 percent to 20.04 pesos per dollar.",0,0.92088455,True
,"This aspect of the Constitution has required the Court on several occasions to assess policy adopted by the government . In the seminal early case , Government of the RSA and Others v Grootboom and Others , 49 the Court held that the government 's housing policy was in breach of the obligations imposed upon government by section 26 of the Constitution in that it failed to "" provide for any form of relief to those desperately in need of access to housing "" 50 and ordered the government to to amend its program "" to provide relief for people who have no access to land , no roof over their heads , and who are living in intolerable conditions or crisis situations . "" 51","This aspect of the Constitution has required the Court several times to evaluate the policy adopted by the Government. In the seminal Early Case, Government of the Rsa and Others V Grootboom and Others, 49 The Court Held That the Government 'S Housing Policy Was In Breach of the Obligations ImpaEd Upon Government By Section 26 of The Constitution in That It Failed To "" APRELY IN NEED OF ACCESS TO HOUSING ""50 AND ORDERED THE GOVERNMENT TO TO AMEN ITS PROGRAM"" TO PROVIDE RELEEF FOR PEOPLE WHO HAV no access to land, no roof over their heads, and WHO ARE LIVING IN INTOLEABLE CONDITIONS OR CRISIS SITUATIONS.",1,0.9541743,True
,"I 'm not usually particularly taken with post-apocalyptic narratives , but maybe that 's because , until recently , I 'd never played a game from Wadjet Eye . Earlier this year , I played Shardlight , a game that was refreshing in how decidedly human its tale of "" life after the bombs fell "" is ; it was a game not afraid to court and critique the "" gritty "" hopelessness typical of cataclysm stories with a cast of interesting , complex and vivacious characters that exuded a sense of life even in a lifeless world .","In general, I am not particularly taken with post-apocalyptic narratives, but maybe that is because, until recently, I never played a Wadjet Eye game. Earlier this year, I played Shardlight, a game that was refreshing in the decidedly human that is his history of ""life after bombs""; It was a game that was not afraid to cut and criticize the despair ""sandy"" typical of cataclysm stories with a cast of interesting, complex and living characters that exuded a sense of life even in a lifeless world.",0,0.9790121,True
,"A persistent current account deficit is linked to structural issues in the export sector , which is in need of improved competitiveness and diversification . Recent growth has been driven mainly by non-tradable sectors . Going forward , it will be difficult to sustain its high growth path without increasing growth in manufacturing and export sectors .","A persistent current account deficit is linked to structural problems in the export sector, which needs better competitiveness and diversification. Recent growth has been mainly driven by non -traditional sectors. In the future, it will be difficult to maintain its high growth path without increasing growth in manufacturing and export sectors.",0,0.9865593,True
,"Presently , what aspect of smart cities do you think is most vulnerable ?","Currently, what aspect of smart cities do you think is more vulnerable?",0,0.9695049,True
,"According to Sonko , on Friday almost 500 patients benefited from the exercise which other than providing medication also involved the distribution of foodstuff and a three months ' supply of sanitary towels to the women .","According to Sonko, on Friday, almost 500 patients benefited from the exercise that, in addition to providing medications, also involved the distribution of food and a three -month -old sanitary towels for women.",0,0.9543762,True
,"Whilst some refugees and migrant workers in Thailand remain resistant to the prospect of return to Myanmar , some remain relatively open to the idea with several reported to have returned to Myanmar to explore opportunities or permanently1 . For IRC and CSR Asia , our position remains that for those who are interested in returning to Myanmar in future , training opportunities could be provided to ensure that their skills and knowledge are aligned with the needs of the labour market in Myanmar .","While some refugees and migrant workers in Thailand remain resistant to the perspective of returning to Myanmar, some remain relatively open to the idea, since several reported that they returned to Myanmar to explore opportunities or permanently 1. For IRC and CSR Asia, our position remains that for those who are interested in returning to Myanmar in the future, they can provide training opportunities to guarantee that their skills and knowledge are aligned with the needs of the labor market in Myanmar.",0,0.9777655,True
,""" What can happen when comments are censored and two-way dialogue functionality is disabled is that a second-wave of criticism will follow the original story , as users become more incensed that a company is unwilling to discuss the issue , "" he says .","""What can happen when comments are censored and the functionality of bidirectional dialogue is disabled is that a second wave of criticism will follow the original history, as users are enraged more than a company is not willing to discuss the problem,"" he says.",0,0.8857193,True
,Dissent and freedom of speech to make life safer and better for all of a nation 's citizens especially the most vulnerable and not only for a select few are at the core of a democracy .,"Dissent and freedom of expression to make life safer and better for all citizens of a nation, especially the most vulnerable and not only for a few selected are in the center of a democracy.",0,0.9484517,True
,"Hill , who signed a $6 million , one-year contract with Oakland during the off-season , is on the disabled list with a pesky blister on the middle finger of his throwing hand that has n't healed . He had been scheduled to pitch Sunday in Cleveland before the DL stint .","Hill, who signed a $ 6 million contract and one year with Oakland during the low season, is on the list of disabled with an annoying blister on the middle finger of his launch hand that he has not cured. He had been scheduled to launch on Sunday in Cleveland before the DL period.",0,0.9202577,True
,"US President Donald Trump 's top homeland security official has signed two orders that could expand the number of undocumented immigrants who could be stopped and deported , according to documents seen by Reuters and first reported by McClatchy news .","The main national security official of the president of the United States, has signed two orders that could expand the number of undocumented immigrants who could be detained and deported, according to the documents seen by Reuters and for the first time informed by McClatchy News.",0,0.8954652,True
,He said following the introduction of multiparty system in the country in 1992 the existing political environment is highly in need of professional balancing of news reporting without fear or favour of any political elements .,"He said that after the introduction of the multiparty system in the country in 1992, the existing political environment needs a professional balance of news reports without fear or favor of any political element.",0,0.9537896,True
,"A massive fire broke out on Saturday and engulfed storage facilities belonging to the World Food Program in the Yemeni Red Sea port city of Hodeida , damaging humanitarian aid inside , Yemen 's official news agency said . <h> Civil war has pushed country to the brink of famine , with 22.2 million people in need of assistance","On Saturday, a mass fire broke out and wrapped storage facilities that belonged to the World Food Program in the city of Hodeida of the Yemeni Red Sea, damaging humanitarian aid inside, said the official Yemen news agency. <h> The civil war has taken the country to the edge of the famine, with 22.2 million people who need help",0,0.9485977,True
,"President Bashar al-Assad has partly blamed the sanctions for turning many Syrians into refugees , often heading to Europe .","President Bashar al-Assad has partially blamed the sanctions for turning many Syrians into refugees, often addressing Europe.",0,0.9769996,True
,""" I was the age when I should have been learning how to be vulnerable , how to handle a broken heart , how to deal with rejection and how to deal with all the other great silly things about young love which help pave the way to the more substantial adult version , "" she said .","""I was that I should have learned to be vulnerable, how to handle a broken heart, how to deal with rejection and how to deal with all other silly things about young love that help to pave the way to the most substantial adult version,"" he said.",0,0.9066626,True
,""" There can be families who are trying to help here who have disabled kids , who live in regional areas , who do n't have access to services , "" Morrison told Channel Ten on Sunday . "" So I 'm not going to put a set of rules which is going to disadvantage a family which is genuinely disadvantaged . ""","""There may be families that try to help here disabled children, who live in regional areas, who do not have access to services,"" Morrison told Channel Ten on Sunday. ""So I am not going to put a set of rules that will disadvantify a family that is really at a disadvantage.""",0,0.9772678,True
,"At Umuezeata , near Ekeata , Ikeduru Local Council , two houses were also felled after flood submerged them , while several others had their property floating away on top of floodwaters , leaving the residents homeless.Also , in Oboama , Ezinihitte Local Council , flood destroyed various property , rendering the roads in the community and adjoining areas impassable .","In Umuezeata, near Ekeata, the Local Council of Ikeduru, two houses were also talked after the floods submerged them, while several others had their properties floating at the top of the waters of the floods, leaving the homeless residents. Also, in Oboama, the Local Council of Ezinihitte, destroyed the floods of several properties, which increased roads in the areas of the community in the impossible areas of imposition.",0,0.96089995,True
,""" The Committee recommends that the State party Philippines consider reviewing the laws relating to abortion with a view to removing punitive provisions imposed on women who have abortions and provide them with access to quality services for the management of complications arising from unsafe abortions and to reduce women 's maternal mortality rates ... "" -- UN Committee on the Elimination of Discrimination Against Women ( CEDAW )","""The Committee recommends that the State Party of the Philippines consider reviewing the laws related to abortion in order to eliminate the punitive provisions imposed on women who have abortions and provide access to quality services for the management of complications that arise from insecure abortions and reduce women's maternal mortality rates ..."" - The UN Committee on the elimination of discrimination against women (CEDAW)",0,0.9913415,True
,"COMMUNITY WELFARE AND ENTERPRISE This is the broadest category : small businesses run for the welfare of communities ranging from neighborhoods to villages to urban areas and can include recycling as a business , manufacture of biodegradable goods , eco-tourism , protection and revival of small scale fisheries , employment of disabled or disadvantaged people .","Welfare and community company This is the widest category: small businesses are executed for the well -being of communities ranging from neighborhoods to villages and urban areas and can include recycling recycling as a company, manufacturing of biodegradable goods, ecotourism, protection and reactivation of small -scale fishermen, employment of people without disabilities or disadvantaged.",0,0.9144275,True
,Ms Mitchell noted children ' by their nature are developmentally vulnerable . ',Ms. Mitchell said children by their nature are vulnerable to development. ',0,0.94364727,True
,"JUST days after his inauguration , Donald Trump has set into motion his plan to build a wall along the common border between the United States and Mexico purportedly to keep off illegal immigrants .","A few days after its inauguration, Donald Trump has launched his plan to build a wall along the common border between the United States and Mexico allegedly to keep illegal immigrants.",0,0.9253043,True
,"Under an executive order Trump signed earlier this year , the United States had temporarily halted admissions for refugees from all countries , with some exceptions .","According to an executive order that Trump signed earlier this year, the United States had temporarily arrested admissions for refugees from all countries, with some exceptions.",0,0.8807332,True
,"Afejuku uses the poem , "" A Leaping Flame "" to expose the belief among the Itsekiri that their land was stolen by those who have high connection in government . The poem is dedicated to the memory of Pa J. O. S Ayomike , a frontline Itsekiri activist and historian who fought for the sovereignty of the Itsekiri nation . In the poem , the speaker re-echoes the words of Pa Ayomike : ' Nothing is final , he chants . No one shall see the end/Until the land-owners of Oeeri regain and retain their lands/Stolen along the corridors and in the beds of love ' . Like several poems in Afejuku 's collections , there is the lingering hope that one day the Itsekiri nation will regain their ' stolen ' lands . A tone of resolute defiance runs through Afejuku 's poems . It constitutes a point of equi-balance to what might otherwise have been a hopeless view of life .","Afejuku uses the poem, ""a jumper flame"" to expose the belief between the Itsekiri that their lands were stolen by those who have a high connection in the government. The poem is dedicated to the memory of Pa J. O. S Ayomike, an activist and historian of first -line Itsekiri who fought for the sovereignty of the Itsekiri nation. In the poem, the speaker returns to establish Pa ayomike: 'Nothing is definitive, sings. No one will see the end/until Oeeri land owners recover and retain their lands/stolen along the halls and in the beds of love. ' Like several poems in Afejuku collections, there is the persistent hope that one day the Itsekiri nation will recover its 'stolen' lands. A resolved challenge tone extends through the poems of AFEJUKU. It constitutes a equilibrium point that otherwise could have been a desperate vision of life.",0,0.9626991,True
,Schott says Illinois has made it easier for families in recent years . And we are now serving more poor families that we use too . But she says we still have a long ways to go .,Schott says that Illinois has made it easier for families in recent years. And now we are serving more poor families we also use. But she says we still have a long way to go.,0,0.9945563,True
,"Minister Atif Khan told the meeting that we considered Afghan refugees as our own brothers . He said no stone would be unturned to further strengthen these relations , and provision of free education to Afghan children would be continued with UNHCR 's coordination .","Minister Atif Khan told the meeting that we consider Afghan refugees as our own brothers. He said that no stone would not be removed to strengthen these relationships further, and the provision of free education for Afghan children would continue with the coordination of UNHCR.",0,0.97770196,True
,"Some of the socioeconomic factors too contributed to generate high rates in PTSD . During the height of the war , youth from the lower socio economic levels and with low education joined the Army and many of them had experienced childhood traumas that drastically affected their psychological makeup . These groups were psychologically vulnerable and some could not withstand the battle stress .","Some of the socio -economic factors also contributed to generate high rates in the PTSD. During the heyday of the war, the young people of the lowest socioconomic levels and with low education joined the army and many of them had experienced children's traumas that drastically affected their psychological composition. These groups were psychologically vulnerable and some could not resist battle stress.",0,0.9792628,True
,"Such a practice is making their investments vulnerable , they said .","This practice is to make their investments vulnerable, they said.",0,0.9548591,True
,""" These incidents present a real existential threat to each of us in the Caribbean , in the Pacific , and some of the other vulnerable States . It 's not surprising therefore , that we would be at the vanguard of wanting to address this , "" she said .","""These incidents have a true existential threat to each of us in the Caribbean, in the Pacific, and some of the other vulnerable states. Therefore, it is not surprising that we would be at the forefront of wanting to address this,"" he said.",0,0.9430532,True
,"Doctor Murphy echoed this stating that travel is not an option for many women . "" We need to acknowledge that abortion is in Ireland .","Dr. Murphy echoed this by stating that the trip is not an option for many women. ""We need to recognize that abortion is in Ireland.",0,0.95697975,True
,"The move puts in peril a fledgling bipartisan push to reach a legislative solution . Before agreeing to provide legal status for 800,000 young immigrants brought to the country illegally as children , US President Donald Trump will insist on building a wall along the southern border , and hiring 10,000 immigration agents .","The movement endangers an incipient bipartisan thrust to reach a legislative solution. Before accepting to provide a legal status for 800,000 young immigrants brought to the country illegally, the president of the United States, Donald Trump, will insist on building a wall along the southern border and hiring 10,000 immigration agents.",0,0.92081684,True
,"The fools behind you , who most likely belonged to that annoying neighbouring clan , could catch cholera for all you cared . Second , seniority was strictly observed . If you were just about to step onto the log placed across the stream , and an elder walked in , you gave way . Third , and for obvious reasons , men and women never bathed in the same place , and although they were separated by a few bushes , we had the sense not to peep . Hilarious things happened in these places .","The fools behind you, which probably belonged to that annoying neighboring clan, could catch cholera for everything you cared. Secondly, antiquity was strictly observed. If you were about to go to the record placed through the current, and an old man entered, you gave way. Third, and for obvious reasons, men and women never bathed in the same place, and although they were separated by a few shrubs, we had the feeling of not looking. Funny things happened in these places.",0,0.8139089,True
,They targeted the poor and students from Islamic seminaries ( who mostly came from poor families ) .,They went to the poor and students of the Islamic seminars (which mostly came from poor families).,0,0.80701935,True
,"The park houses a wall made of Irish limestone with the names of the dead immigrants who could be traced carved into it , and five bronze sculptures by international renowned artist Rowan Gillespie , depicting tragic famine-stricken figures .","The Park houses a wall made of Irish limestone with the names of dead immigrants who could be tracked carved into it, and five bronze sculptures by the international renowned artist Rowan Gillespie, who represent tragic hunger figures.",0,0.9672794,True
,A further 263 programme refugees have been accepted from camps in Lebanon and Jordan under a previously agreed programme with the United Nations to accept 520 people .,Another 263 refugees from the Camp program in Lebanon and Jordan have been accepted under a program previously agreed with the United Nations to accept 520 people.,0,0.9633188,True
,A homeless 17-year-old has been arrested and will be charged with murder in the killing of a University of Texas dance major whose body was recovered in the heart of the bustling campus - unnerving one of the country 's best-known schools .,"A 17 -year -old home has been arrested and will be accused of murder in the murder of a dance student from the University of Texas whose body was recovered in the heart of the bustling campus, ignoring one of the best known schools in the country.",0,0.82633114,True
,"15 May 2014 ? The barbaric murder of a woman with albinism in Tanzania has prompted the United Nations human rights chief to call for greater protection for this "" exceptionally vulnerable "" community .","May 15, 2014? The barbarian murder of a woman with albinism in Tanzania has led the United Nations Human Rights Chief to ask for greater protection for this ""exceptionally vulnerable"" community.",0,0.9384768,True
,"Mr Tan noted that PSA has performed reasonably well against the challenging backdrop and tough competition . "" In addition , we are also preparing for a future where logistics and supply chain needs are transformed by new technology , trade , manufacturing and e-commerce dynamics , "" he said .","He said that PSA has served reasonably well against the challenging backdrop and hard competition. ""In addition, we are also preparing for a future in which the needs of logistics and supply chain are transformed with the dynamics of new technologies, commerce, manufacturing and electronic commerce,"" he said.",0,0.93636775,True
,"Nearly one-sixth of these patients were from outside the city , indicating that those affected were part of the migrant the population and are among those who do not follow-up . "" The patients are sent to the nearest TB units in the city where they get free medicines but not everyone made that visit . This could be one of the reasons we see missing cases of TB in the city . It also shows the need for better co-ordination between tertiary city DMCs and rural TB units , "" said NIRT scientist Beena Thomas .","Almost a sixth of these patients were from outside the city, indicating that those affected were part of the migrant population and are among those who do not follow up. ""Patients are sent to the closest TB units in the city where they get free medications, but not everyone made that visit. This could be one of the reasons why we see missing cases of TB in the city. It also shows the need for better coordination between the DMC of the tertiary city and the rural TB units,"" said Nirt Bevica Thomas scientist.",0,0.9912956,True
,"The rate has slowed since then , with 1,121 families homeless in December 2017 . Dublin has about 77% of all homeless families in Ireland and has by far the most funding .","The rate has since then slowed, with 1,121 homeless families in December 2017. Dublin has about 77% of all homeless families in Ireland and has, with much, the greatest financing.",0,0.9862233,True
,""" The world today is in need of this : that joy that arises from the encounter with Christ in a life of personal and community prayer , in daily listening to the Word , in the encounter with brothers and sisters , in a happy fraternal life in the community , including fragility , and in the embrace of the flesh of Christ in the poor . Prophets of a joy that is born of feeling loved and therefore forgiven , "" he said May 22 .","""Today's world needs this: that joy that arises from the encounter with Christ in a life of personal and community prayer, when listening to the word daily, in the encounter with brothers and sisters, in a happy fraternal life in the community, including fragility, and in the embrace of the flesh of Christians in the poor. Prophete of a joy that is born of being loved and, therefore, he forgets,"" said May 22.",1,0.86893946,True
,"People seem to do the craziest things when it comes to money . Whether it 's chasing stock-market bubbles or paying good money after bad on a home that 's hopelessly underwater , the idea of individuals acting as homo economicus seems far-fetched . Only in the ivory-tower world of rational-expectations theory does one find perfectly rational humans making judgments using all available information to satisfy their subjective ends .","People seem to do the craziest things when it comes to money. Whether you are chasing stock market bubbles or pay good money after evil in a house that is irremediably underwater, the idea that people who act as Homo Economicus look crazy. Only in the world of the ivory tower of the theory of rational expectations is found perfectly rational humans who make judgments using all the information available to satisfy their subjective purposes.",0,0.9195434,True
,"More than 32,000 women have died due to dowry harassment between 2012 and 2015 , says the data compiled by the National Crime Records Bureau ( NCRB ) . In the same period , 4.61 lakh cases were registered across the country . While in more than 90 per cent cases police filed chargesheets , the conviction remained a third of this number .","More than 32,000 women have died due to dowry harassment between 2012 and 2015, say the data compiled by the National Crime Records Office (NCRB). In the same period, 4.61 Lakh cases were recorded throughout the country. While in more than 90 percent of the police cases presented charges, the conviction remained a third of this number.",0,0.98959166,True
,- Develop the same urgency that drives Government 's private-/public-sector partnerships in toll roads with regard to homelessness .,-Develop the same urgency that drives the private/public government associations on the toll roads with respect to the lack of housing.,0,0.85873264,True
,"He said the Czech Republic , Israel , Japan and Germany , among others , are in need of more caregivers and nurses .","He said that the Czech Republic, Israel, Japan and Germany, among others, need more caregivers and nurses.",0,0.98033243,True
,Chinese computer users may be more vulnerable to the attack as many commonly use unlicensed ( i.e. pirated ) or outdated versions of Windows OS and thus do not receive security updates .,"Chinese computer users may be more vulnerable to the attack, since many commonly use versions without a license (that is, pirated) or outdated from the Windows operating system and, therefore, do not receive security updates.",0,0.97700167,True
,"This is because it has has proved to be the most appropriate survey to give extensive data on the informal sector . Moreover , in such combined surveys it is possible to cover easily all persons ( excluding the homeless ) employed in the informal sector regardless of the business size , the kind of activities performed and type of workplaces used and jobs ( main or secondary ) which are either performed inside business owners ' home or performed without any fixed location ( Bugheri , et al . 2002 ) .","This is because it has proven to be the most appropriate survey to give extensive data on the informal sector. In addition, in such combined surveys it is possible to easily cover all people (excluding homeless people) employed in the informal sector, regardless of business size, the type of activities carried out and the type of workplaces used and jobs (main or secondary) that are carried out within the home of business owners or made without any fixed location (Bugheri, et al. 2002).",0,0.9854886,True
,She said these women deserve the same kind of choice that any women anywhere in the world should have .,She said these women deserve the same type of option as any woman anywhere in the world should have.,1,0.9594376,True
,Comments have been disabled as the case has appeared before the courts .,The comments have been disabled since the case has appeared before the courts.,0,0.9864771,True
,"Aileen said : "" I just thought , ' Those poor families . ' I hope they get answers . We are still waiting . ""","Aileen said: ""I just thought, 'those poor families'. I hope you get answers. We are still waiting.""",1,0.9918034,True
,It just seems hopeless .,It just seems hopeless .,0,0.5296477,False
,Officials have said that those Rohingya now in Thailand will be allowed to stay for six months in detention while the government works with the UN refugee agency to find third countries willing to accept them .,The authorities have said that these Rohingya now in Thailand will be able to stay for six months while the government works with the UN refugee agency to find third countries willing to accept them.,0,0.915907,True
,BANGALORE : Twenty five kg of rice at Rs one for all poor families and free laptops/tablets to pre-university level and graduate students are among a set of allurements to Karnataka 's ruling BJP held out to the electorates in its manifesto for May 5 assembly polls .,Bangalore: Twenty -five kg of rice in RS one for all poor families and free portable computers/tablets for the level of pre -university and graduated students are among a set of all allurations for the ruling BJP of Karnataka that cling to the electorates in their manifesto for the surveys of the Assembly of May 5.,0,0.9612044,True
,"A family was left homeless with no belongings when their home on Duvenage Avenue , Edleen burnt down on Sunday at around midnight .","A family was homeless without belongings when his home in Duvenage Avenue, Edleen burned on Sunday around midnight.",0,0.93531764,True
,"A quicker-than-expected interest rate hike path by the Federal Reserve may expose emerging markets to currency depreciation and capital outflows , increasing borrowing costs and the debt burden if largely denominated in foreign currency . Indonesia in particular is moderately vulnerable .","An increase in faster interest rates than expected by the Federal Reserve can expose emerging markets to currency depreciation and capital outputs, increasing indebtedness costs and debt load if they are largely called foreign currency. Indonesia in particular is moderately vulnerable.",0,0.91468996,True
,""" The government is in need to gain income in terms of taxes by establishing private medical universities . They are least concerned about the quality of the education which would be offered from such universities , "" he said .","""The government needs to obtain income in terms of taxes through the establishment of private medical universities. They are less concerned about the quality of education offered by such universities,"" he said.",0,0.9840755,True
,""" They will look for reports , they 'll look for stories from other parents whose child seems to have had a miracle cure against all the odds ... and they 'll go for it , so they 're a very vulnerable group . ""","""They will seek reports, they will seek stories from other parents whose son seems to have had a miraculous cure against all probabilities ... and they will do so, so they will be a very vulnerable group.""",0,0.9305842,True
,"Five migrants squat in the snow as they eat a warm meal distributed by aid groups and others queue for food , in Belgrade on Thursday . Photograph : Darko Vojinovic/AP","Five migrants are shown on snow while they eat a hot meal distributed by help groups and others that queue for food, in Belgrade on Thursday. Photography: Darko Vojinovic/AP",0,0.86932397,True
,"And , just as India was reshaped by these waves of migrants , the samosa also underwent a transformation .","And, just as India was remodeled by these waves of migrants, the Samosa also underwent a transformation.",0,0.96745896,True
,From refugee to runway : How migrants are transforming Australian small business <h> By Cara Waters,Of track refugee: how migrants are transforming the small Australian businesses <h> by face Waters,0,0.89139944,True
,"Beena Pallical , of the National Campaign For Dalit Human Rights , agrees that the sexual crimes against SC/ST women can not be treated as standalone cases of sexual violence against women .","Beena Pallical , of the National Campaign For Dalit Human Rights , agrees that the sexual crimes against SC/ST women can not be treated as standalone cases of sexual violence against women .",0,0.6780919,False
,"SYDNEY ( Reuters ) - An informal "" street count "" by staff of City of Sydney council and volunteers has identified 486 homeless people sleeping rough in the inner city , the highest figure since the initiative was launched in 2010 .","Sydney (Reuters) - An informal ""street count"" of the staff of the City Council of Sydney and volunteers has identified 486 homeless people sleeping in the city center, the highest figure from the initiative was launched in 2010.",0,0.9292937,True
,Wheelchairs will be arranged for disabled and sick passengers who will be boarded on the plane by ambo-lifters .,The wheelchairs will be arranged for disabled and sick passengers who will be approached on the plane by ambo-lifters.,0,0.98594403,True
,""" If Afghans are harassed in other parts of Pakistan , they should come here to the Pakhtunkhwa province , where no one can ask them for refugee cards , because it also belongs to them , "" Achakzai added .","""If Afghas are harassed in other parts of Pakistan, they should come here to the province of Pakhtunkhwa, where no one can ask for refugee cards, because it also belongs to them,"" Achakzai added.",0,0.87992036,True
